date,ticker,regime_combo,rs_bin,trend_state,policy_action,rolling_sharpe,rolling_cagr,fwd_5d,fwd_10d
1999-04-27 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,1.878635351262011,0.9374545371670082,,
1999-04-28 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.9302046356391949,0.34703102759699633,,
1999-05-06 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.9157256289934335,0.33153487924144476,,
1999-05-07 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.4585527386850595,0.11040101486103948,,
1999-05-11 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.48121596701737146,0.11833042674385874,,
1999-05-14 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.11671265099548324,-0.024238587835207492,,
1999-05-17 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.2987275749185542,-0.1590537495007711,,
1999-05-20 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.6874728094512038,-0.2770673406561842,,
1999-05-21 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-1.034163190201376,-0.3650220458342557,,
1999-05-24 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-1.4311628209645775,-0.45869488332732966,,
1999-05-25 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-1.8135367879801594,-0.5411513805090389,,
1999-05-27 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.7921584162813645,-0.31344948622706126,,
1999-06-03 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.9079238713468519,-0.29379165970477494,,
1999-06-08 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-1.8247180766716842,-0.48294738167823714,,
1999-06-14 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-1.2772043906612545,-0.37406356031672494,,
1999-06-17 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.4440943265948469,0.10112281501924225,,
1999-06-22 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.829468239354651,0.2614647427883734,,
1999-06-24 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.1380017758515679,-0.10269480494727534,,
1999-07-09 00:00:00-04:00,QQQ,mid|trend_off|dd_ok|vol_low,,off,hold,4.504752963705143,2.686753565489829,,
1999-07-13 00:00:00-04:00,QQQ,mid|trend_off|dd_ok|vol_low,,off,hold,3.7850221933781443,1.9782664295434267,,
1999-07-19 00:00:00-04:00,QQQ,mid|trend_off|dd_ok|vol_low,,off,hold,4.517961095376137,2.373735853995209,,
1999-07-20 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,2.515869097624602,1.0391450834199838,,
1999-07-22 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,2.1905471667660423,0.840887479724733,,
1999-07-26 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,2.266143953296751,0.8948630723445552,,
1999-07-29 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,1.6050170908530417,0.4962682938308576,,
1999-07-30 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,1.1165952133378545,0.3081763468173353,,
1999-08-03 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.2408285761667418,-0.09101545332078331,,
1999-08-09 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.07694738794462795,-0.01074661676994959,,
1999-08-10 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-1.0713224620695414,-0.24702191808857255,,
1999-08-12 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-1.2764925416750865,-0.2978026705268374,,
1999-08-18 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.22971869714030613,-0.09868255581340502,,
1999-08-19 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.9821696774874956,-0.2709395748336487,,
1999-08-26 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.005356687430535832,-0.04546907917827714,,
1999-08-27 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,-0.5334089292095676,-0.18766504949004081,,
1999-09-08 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,2.328694919983436,0.9013238888469779,,
1999-09-15 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,2.8016839593717435,1.1736690619322907,,
1999-09-21 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,3.701450426267707,1.8763625143050127,,
1999-09-23 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,2.052957482704785,0.8105255928563244,,
1999-09-27 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,1.557808149679189,0.4984301055834268,,
1999-09-29 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.7061387205016345,0.17899641168213587,,
1999-10-05 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,1.222550575239274,0.35218791569771435,,
1999-10-07 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.9116102343900105,0.23975168578079042,,
1999-10-12 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,2.1932378791661304,0.7709771324468297,,
1999-10-13 00:00:00-04:00,QQQ,high|trend_off|dd_ok|vol_low,,off,de-risk,0.915131975112801,0.2531196616533602,,
