date,ticker,price,rolling_sharpe,rolling_cagr,sharpe_delta,cagr_delta,decreasing,vix,vix_bucket,vix_regime,trend_state,drawdown,drawdown_state,realized_vol,vol_state,regime_combo,rs_bin,policy_action,fwd_5d,fwd_10d,action
1999-04-27 00:00:00-04:00,QQQ,47.06144332885742,1.878635351262011,0.9374545371670082,-0.9225846779273845,-0.8605301042630595,True,23.360000610351562,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-04-28 00:00:00-04:00,QQQ,45.451358795166016,0.9302046356391949,0.34703102759699633,-0.9484307156228162,-0.5904235095700119,True,24.399999618530273,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-06 00:00:00-04:00,QQQ,44.10524368286133,0.9157256289934335,0.33153487924144476,-1.5299945244266633,-1.0733456212727155,True,27.440000534057617,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-07 00:00:00-04:00,QQQ,44.73871994018555,0.4585527386850595,0.11040101486103948,-0.45717289030837394,-0.22113386438040528,True,25.360000610351562,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-11 00:00:00-04:00,QQQ,45.90007019042969,0.48121596701737146,0.11833042674385874,-0.43452540636005843,-0.2039582323823228,True,25.6200008392334,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-14 00:00:00-04:00,QQQ,45.10824966430664,0.11671265099548324,-0.024238587835207492,-0.8887537868150055,-0.3868693010225631,True,26.860000610351562,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-17 00:00:00-04:00,QQQ,45.91986083984375,-0.2987275749185542,-0.1590537495007711,-0.4154402259140374,-0.13481516166556362,True,27.280000686645508,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-20 00:00:00-04:00,QQQ,45.07524871826172,-0.6874728094512038,-0.2770673406561842,-0.7993912169534977,-0.25346415961037483,True,24.459999084472656,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-21 00:00:00-04:00,QQQ,44.65952682495117,-1.034163190201376,-0.3650220458342557,-0.3466903807501721,-0.08795470517807147,True,24.399999618530273,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-24 00:00:00-04:00,QQQ,43.52456283569336,-1.4311628209645775,-0.45869488332732966,-0.39699963076320155,-0.09367283749307398,True,27.6200008392334,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-25 00:00:00-04:00,QQQ,42.09925842285156,-1.8135367879801594,-0.5411513805090389,-0.3823739670155819,-0.08245649718170922,True,28.899999618530273,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-05-27 00:00:00-04:00,QQQ,43.23421096801758,-0.7921584162813645,-0.31344948622706126,-0.32052854223438,-0.08849337845781391,True,28.1200008392334,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-06-03 00:00:00-04:00,QQQ,43.07584762573242,-0.9079238713468519,-0.29379165970477494,-1.578080203431191,-0.4873063023531421,True,26.200000762939453,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-06-08 00:00:00-04:00,QQQ,44.18443298339844,-1.8247180766716842,-0.48294738167823714,-1.2182883221740322,-0.25757752896433406,True,24.020000457763672,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-06-14 00:00:00-04:00,QQQ,42.9108772277832,-1.2772043906612545,-0.37406356031672494,-0.6450491622937996,-0.1492566664894126,True,26.510000228881836,high,high,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
1999-06-17 00:00:00-04:00,QQQ,46.295997619628906,0.4440943265948469,0.10112281501924225,-0.43745944500351513,-0.1885605327033737,True,21.950000762939453,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
