date,ticker,price,rolling_sharpe,rolling_cagr,sharpe_delta,cagr_delta,decreasing,vix,vix_bucket,vix_regime,trend_state,drawdown,drawdown_state,realized_vol,vol_state,regime_combo,rs_bin,policy_action,fwd_5d,fwd_10d,action
2007-02-20 00:00:00-05:00,^VVIX,65.87000274658203,-4.655403539533832,-0.9284754368690971,-1.2948489693545433,-0.08539018967793377,True,10.239999771118164,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-02-28 00:00:00-05:00,^VVIX,91.63999938964844,1.02730977158534,0.8261761212484617,-0.8677872142315208,-7.020188297191186,True,15.420000076293945,mid,low,off,,ok,,low,mid|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-03-06 00:00:00-05:00,^VVIX,93.6500015258789,1.1859577780382657,1.3883192700167433,-0.45639207561787143,-3.1802719617635438,True,15.960000038146973,mid,low,off,,ok,,low,mid|trend_off|dd_ok|vol_low,,hold,,,review exposure
2007-03-19 00:00:00-04:00,^VVIX,93.9000015258789,1.89604134607399,7.842437556022524,-0.3486725286056822,-7.822304333012479,True,14.59000015258789,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,hold,,,review exposure
2007-04-09 00:00:00-04:00,^VVIX,92.30000305175781,1.9293242428793618,8.37681663975332,-0.3786584975915015,-9.320754616456545,True,13.140000343322754,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,hold,,,review exposure
2007-04-11 00:00:00-04:00,^VVIX,93.47000122070312,-1.2709545628337708,-0.7533699975852555,-2.9723120946048405,-5.940118379493326,True,13.489999771118164,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-04-13 00:00:00-04:00,^VVIX,88.70999908447266,-1.2496856161948096,-0.617742695939876,-1.5350510367330608,-0.5941587908082023,True,12.199999809265137,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-04-16 00:00:00-04:00,^VVIX,83.9800033569336,-2.6247250747590005,-0.836303595105338,-1.375039458564191,-0.21856089916546206,True,11.979999542236328,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-04-19 00:00:00-04:00,^VVIX,77.91000366210938,-2.4408924561634784,-0.8008264031137763,-0.5744983129820369,-0.0840282732426304,True,12.539999961853027,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-04-26 00:00:00-04:00,^VVIX,81.66999816894531,-2.4099137256612875,-0.7851924821413016,-0.43317483526911404,-0.05250473768793029,True,12.789999961853027,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-04-27 00:00:00-04:00,^VVIX,80.66000366210938,-2.8275346024843486,-0.8292414487190961,-0.41762087682306115,-0.04404896657779456,True,12.449999809265137,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-05-03 00:00:00-04:00,^VVIX,78.80999755859375,-2.5584623255509484,-0.7751113944783813,-1.5582718436347422,-0.2819147383881042,True,13.09000015258789,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-05-04 00:00:00-04:00,^VVIX,77.0999984741211,-3.1465168869078513,-0.8346270034595084,-0.5880545613569028,-0.059515608981127066,True,12.90999984741211,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-05-10 00:00:00-04:00,^VVIX,83.58000183105469,-3.1901698456016963,-0.8503856430735615,-1.0315833972374113,-0.10672677478078874,True,13.600000381469727,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-05-15 00:00:00-04:00,^VVIX,76.68000030517578,-3.2982329223156372,-0.8822547888648445,-0.6870048068091892,-0.0749897604956341,True,14.010000228881836,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-05-16 00:00:00-04:00,^VVIX,70.26000213623047,-3.710961879757137,-0.9205235947171014,-0.41272895744149984,-0.03826880585225689,True,13.5,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-05-21 00:00:00-04:00,^VVIX,71.81999969482422,-2.8613147445363616,-0.878446647358926,-0.39205570681850554,-0.041621582838285764,True,13.300000190734863,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-05-23 00:00:00-04:00,^VVIX,71.44000244140625,-3.4152385690475944,-0.8954169305818983,-1.2865862069139844,-0.10069577057408885,True,13.239999771118164,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-06-05 00:00:00-04:00,^VVIX,69.23999786376953,-1.6272637813047113,-0.6810486207300678,-0.3215483397257546,-0.06903471775655834,True,13.630000114440918,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-06-08 00:00:00-04:00,^VVIX,70.69000244140625,-1.5647058934012705,-0.702640521254345,-1.001421813090535,-0.2899418842353595,True,14.84000015258789,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-06-12 00:00:00-04:00,^VVIX,69.4800033569336,-2.4627718388268818,-0.8220213792909121,-0.7066836260334142,-0.0826969139329119,True,16.670000076293945,mid,low,off,,ok,,low,mid|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-06-14 00:00:00-04:00,^VVIX,63.52000045776367,-3.114286393324758,-0.8897807164164195,-1.1228220026327413,-0.13661755404026055,True,13.640000343322754,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-06-21 00:00:00-04:00,^VVIX,74.76000213623047,-1.2234288687988624,-0.6883233079534108,-1.1577013246985925,-0.4055251186153809,True,14.210000038146973,low,low,off,,ok,,low,low|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-06-29 00:00:00-04:00,^VVIX,76.94000244140625,0.978920230833699,0.5659069324738708,-0.30928578971522336,-0.3767907406555022,True,16.229999542236328,mid,low,off,,ok,,low,mid|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2007-07-02 00:00:00-04:00,^VVIX,75.55999755859375,0.3417003804800899,0.014569345443201653,-0.6372198503536091,-0.5513375870306692,True,15.399999618530273,mid,low,off,,ok,,low,mid|trend_off|dd_ok|vol_low,,hold,,,review exposure
