date,ticker,price,rolling_sharpe,rolling_cagr,sharpe_delta,cagr_delta,decreasing,vix,vix_bucket,vix_regime,trend_state,drawdown,drawdown_state,realized_vol,vol_state,regime_combo,rs_bin,policy_action,fwd_5d,fwd_10d,action
2022-01-18 00:00:00+08:00,DCRU.SI,0.9061135053634644,0.6817618432102398,0.15584291777928083,-2.629558788025532,-3.098409992507505,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-01-21 00:00:00+08:00,DCRU.SI,0.9061135053634644,0.7310257808940095,0.15584291777928083,-1.414567047332368,-0.5156125514224281,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-01-25 00:00:00+08:00,DCRU.SI,0.8751353621482849,1.026416065887538,0.2536036304403122,-1.0622261300169267,-0.2965562381726128,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-01-27 00:00:00+08:00,DCRU.SI,0.9138580560684204,1.2472531669233715,0.33600234677316854,-0.5327109588322829,-0.22013248744154246,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-02-03 00:00:00+08:00,DCRU.SI,0.8983688950538635,0.9765288742179273,0.24619951549714725,-0.8417719999157688,-0.30993531871756375,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-02-04 00:00:00+08:00,DCRU.SI,0.8906245231628418,0.12390875323830601,0.0,-0.8526201209796214,-0.24619951549714725,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-02-08 00:00:00+08:00,DCRU.SI,0.8673909306526184,-0.7625099947426079,-0.1991154550867542,-1.1790707473163078,-0.27593338208673357,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-02-09 00:00:00+08:00,DCRU.SI,0.8519017100334167,-1.6311568243063603,-0.35989358333452304,-0.8686468295637524,-0.16077812824776883,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-02-14 00:00:00+08:00,DCRU.SI,0.8751353621482849,-0.6420608635060345,-0.19756027220001904,-0.773772278976391,-0.19756027220001904,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2022-02-17 00:00:00+08:00,DCRU.SI,0.8751353621482849,-1.0937358580165795,-0.3048948569196388,-0.4885728358881455,-0.11037269848316711,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
