date,ticker,price,rolling_sharpe,rolling_cagr,sharpe_delta,cagr_delta,decreasing,vix,vix_bucket,vix_regime,trend_state,drawdown,drawdown_state,realized_vol,vol_state,regime_combo,rs_bin,policy_action,fwd_5d,fwd_10d,action
2005-11-17 00:00:00+08:00,A17U.SI,0.5584476590156555,-4.277184496222523,-0.6116082148339084,-0.6376576380628971,-0.07476445892532535,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2005-11-21 00:00:00+08:00,A17U.SI,0.5352990031242371,-4.203749724653638,-0.6263132454468432,-0.3650151156175734,-0.06132842068089395,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2005-11-29 00:00:00+08:00,A17U.SI,0.5555533170700073,-3.041613128009093,-0.5649848247659492,-0.8639832578078561,-0.12832905842983133,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2005-12-01 00:00:00+08:00,A17U.SI,0.5613416433334351,-2.2511733730992662,-0.46506028022917145,-0.3225545965929508,-0.046561820911327656,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2005-12-06 00:00:00+08:00,A17U.SI,0.5555533170700073,-2.2543100664341176,-0.44632894696345704,-1.1823966408614661,-0.19103383012302122,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2005-12-19 00:00:00+08:00,A17U.SI,0.5613416433334351,-1.4318324646893845,-0.3167529247302233,-0.3500843845600907,-0.059240882569726705,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2005-12-20 00:00:00+08:00,A17U.SI,0.5526589155197144,-1.7695292661158173,-0.37521545594448014,-0.33769680142643277,-0.05846253121425682,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2005-12-23 00:00:00+08:00,A17U.SI,0.5613416433334351,-1.626906423408607,-0.34439057469358314,-0.5393462937575115,-0.08687853253308653,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2006-01-06 00:00:00+08:00,A17U.SI,0.578701376914978,1.533317023662785,0.3488546206502412,-0.37478032726761157,-0.13228821471093943,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
2006-01-13 00:00:00+08:00,A17U.SI,0.6076359748840332,3.0147791695769572,0.8635969927522651,-0.9814116771338104,-0.4351733879866839,True,,high,low,off,,ok,,low,high|trend_off|dd_ok|vol_low,,de-risk,,,review exposure
