timestamp,step,mode,broker,universe_size,universe_symbols,crypto_fallback_enabled,crypto_fallback_symbols,symbol,execution_symbol,data_symbol,selected_from_crypto_fallback,price,forecast_return,volatility,confidence,target_exposure,realized_exposure,action,executed_qty,fill_price,cash,units,wealth,wealth_ratio,wealth_gain_flag,interval_next_price,interval_simple_return,interval_model_ratio,interval_oracle_exposure,interval_oracle_ratio,interval_regret,interval_optimal_flag,bar_timestamp,bar_age_minutes,is_fresh_bar,is_new_bar,consecutive_stale_steps,diagnostics_top_symbol,diagnostics_top_score,diagnostics_top_n,data_points,wf_fast_window,wf_slow_window,wf_fast_weight,wf_vol_window
2026-03-02 13:13:10,0,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VVIX,^VVIX,0,104.33999633789062,-0.0013206389144881671,0.0022168822743851096,0.5957190103179787,-0.5957190103179787,-0.5959831718221184,SELL,0.00570940225442241,104.26236360238634,1.5952757738028738,-0.00570940225442241,0.9995567634848951,1.000342702094377,1.0,104.27999877929688,-0.0005750197498517462,1.000342702094377,-1.0,1.0005750197498517,0.00023231765547482297,0.0,2026-02-26 15:50:00-05:00,4823.134942666667,1,1,0,,,0,4127,3,24,0.65,18
2026-03-02 13:13:13,1,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VVIX,^VVIX,0,104.27999877929688,-0.0014843736976452376,0.0020569571282223723,0.7216357002676265,-0.7216357002676265,-0.721681399542096,SELL,0.0012100746334954247,104.22767393961078,1.721399038145429,-0.006919476887917835,0.9998359967199842,0.9563309558640192,0.0,110.58999633789062,0.06051014223684947,0.9563309558640192,1.0,1.0605101422368495,0.1041791863728303,0.0,2026-02-26 15:55:00-05:00,4818.185886283333,1,1,0,,,0,4128,3,24,0.8,18
2026-03-02 13:13:15,2,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VVIX,^VVIX,0,110.58999633789062,0.015543223299172276,0.013749254867682244,1.1304775021449904,1.0,1.0,BUY,0.015556309188648724,110.65600569327304,0.0,0.008636832300730889,0.9551472525088044,0.9990957728779051,0.0,110.48999786376953,-0.000904227122094925,0.9990957728779051,-1.0,1.000904227122095,0.00180845424418985,0.0,2026-02-27 09:30:00-05:00,3763.2243588333336,1,1,0,,,0,4129,3,24,0.8,18
2026-03-02 13:13:17,3,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^SPX,^SPX,0,6856.5,-0.0016737156542417496,0.001948979765297206,0.8587650236514998,-0.8587650236514998,-0.8590604194213298,SELL,0.00011947912235849305,6853.754580623326,1.7728185976627917,-0.00011947912235849305,0.9536099952117841,1.0018468244621244,1.0,6841.759765625,-0.0021498190585576005,1.0018468244621244,-1.0,1.0021498190585576,0.000302994596433237,0.0,2026-02-27 09:35:00-05:00,3758.263448816667,1,1,0,,,0,4445,3,24,0.65,18
2026-03-02 13:13:21,4,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^SPX,^SPX,0,6841.759765625,-0.0026803611256568474,0.001982901543344755,1.3517368699686514,-1.0,-1.0000927052992563,SELL,2.0159096200178284e-05,6837.366723540967,1.9106537311985519,-0.00013963821855867133,0.9552825857202841,0.9987355310828776,0.0,6850.41015625,0.001264351705019262,0.9987355310828776,1.0,1.0012643517050193,0.0025288206221416587,0.0,2026-02-27 09:40:00-05:00,3753.3096125,1,1,0,,,0,4446,3,24,0.8,18
2026-03-02 13:13:23,5,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VVIX,^VVIX,0,111.7699966430664,0.011679253195010585,0.01214010079171485,0.9620392281241374,0.9620392281241374,0.9625947262012857,BUY,0.008208417852762037,111.83704243712165,0.03565119192817656,0.008208417852762037,0.9531060277762758,1.0006028571092176,1.0,111.83999633789062,0.0006262834117081173,1.0006028571092176,1.0,1.0006262834117081,2.3426302490525686e-05,0.0,2026-02-27 09:45:00-05:00,3748.3629173333334,1,1,0,,,0,4132,5,18,0.8,24
2026-03-02 13:13:26,6,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VVIX,^VVIX,0,111.83999633789062,0.011877356959158425,0.01202940196341673,0.9873605516948641,0.9873605516948641,0.9873774605221607,BUY,0.00021099066410943876,111.91740151255804,0.012037665057639233,0.008419408516871476,0.9536642827517503,1.0031782591208376,1.0,112.19999694824219,0.0032188896829352664,1.0031782591208376,1.0,1.0032188896829353,4.063056209768767e-05,0.0,2026-02-27 09:50:00-05:00,3743.40343195,1,1,0,,,0,4133,5,18,0.8,24
2026-03-02 13:13:28,7,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VIX,^VIX,0,20.520000457763672,-0.005797210273510442,0.009822762704452571,0.5901812400377562,-0.5901812400377562,-0.5902766596896181,SELL,0.027506535267900648,20.514379967727024,1.5206537245409972,-0.027506535267900648,0.9562196082521833,0.9965481205117389,0.0,20.639999389648438,0.005847901033519065,0.9965481205117389,1.0,1.005847901033519,0.009299780521780154,0.0,2026-02-27 09:10:00-06:00,3723.4412471500004,1,1,0,,,0,8625,5,18,0.8,24
2026-03-02 13:13:32,8,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VIX,^VIX,0,20.639999389648438,-0.005114989070547918,0.009797038153097216,0.522095452790584,-0.522095452790584,-0.5221081087434007,BUY,0.0034021450086561787,20.646788885196266,1.4504103547904488,-0.02410439025924447,0.9528957545517952,1.0050591583009318,1.0,20.440000534057617,-0.009689867320980872,1.0050591583009318,-1.0,1.0096898673209809,0.004630709020049029,0.0,2026-02-27 09:15:00-06:00,3718.494598683333,1,1,0,,,0,8626,5,18,0.8,24
2026-03-02 13:13:34,9,paper,paper,9,"QQQ,^SPX,^VIX,^VVIX,A17U.SI,M44U.SI,ME8U.SI,AJBU.SI,DCRU.SI",0,"BTC-USD,ETH-USD",QQQ,^VIX,^VIX,0,20.440000534057617,-0.0075089940454387315,0.009960835320949591,0.7538518410846371,-0.7538518410846371,-0.753917514262964,SELL,0.011217351769452807,20.432563309742914,1.67960960498745,-0.03532174202869728,0.9576331790570323,0.9940984988213479,0.0,20.600000381469727,0.007827780980020682,0.9940984988213479,1.0,1.0078277809800207,0.013729282158672751,0.0,2026-02-27 09:20:00-06:00,3713.54732085,1,1,0,,,0,8627,5,18,0.8,24
