timestamp,step,mode,broker,symbol,execution_symbol,data_symbol,selected_from_crypto_fallback,price,forecast_return,volatility,confidence,target_exposure,realized_exposure,action,executed_qty,fill_price,cash,units,wealth,wealth_ratio,wealth_gain_flag,interval_next_price,interval_simple_return,interval_model_ratio,interval_oracle_exposure,interval_oracle_ratio,interval_regret,interval_optimal_flag,bar_timestamp,bar_age_minutes,is_fresh_bar,is_new_bar,consecutive_stale_steps,data_points,wf_fast_window,wf_slow_window,wf_fast_weight,wf_vol_window
2026-03-02 11:45:23,0,paper,paper,SPY,BTC-USD,BTC-USD,1,66922.453125,0.0006321634640342455,0.0015650146575823885,0.4039345324795886,0.4039345324795886,0.4040371565764323,BUY,6.035859619866387e-06,66964.5344020966,0.5958114708392317,6.035859619866387e-06,0.9997460033188204,,,,,,,,,,2026-03-02 03:43:00+00:00,2.3844641999999996,1,1,0,17038,3,12,0.5,18
2026-03-02 11:45:25,1,paper,paper,SPY,ETH-USD,ETH-USD,1,1975.423583984375,0.0004637183591787483,0.0023200996365442357,0.19987001931927886,0.19987001931927886,0.1998967590103775,BUY,0.00010113125247426706,1976.7456806594273,0.7996241407077636,0.00010113125247426706,0.9994012019233088,,,,,,,,,,2026-03-02 03:43:00+00:00,2.432001483333333,1,1,0,17038,3,12,0.5,18
2026-03-02 11:45:28,2,paper,paper,SPY,SPY,SPY,0,,0.0,,0.0,0.0,0.0,NO_DATA,0.0,,0.7996241407077636,0.00010113125247426706,0.9994012019233088,,,,,,,,,,,,0,0,1,0,3,12,0.5,18
