rank,rerisk,hold,cap,derisk,override_scale,min_median_delta_terminal,min_pass_rate_terminal,worst_median_delta_maxdd,worst_fold_maxdd,avg_median_delta_terminal,avg_median_delta_sharpe,full_delta_terminal,full_candidate_terminal,full_candidate_sharpe,full_candidate_maxdd
125,0.04,0.4,0.02,0.18,1.15,-0.019218914761716666,0.25,-0.0020707503837540386,-0.14699841833365734,-0.004122672756251962,0.06715108518009358,0.939424217348737,49.13103122300437,1.062117266071754,-0.29358310133521437
126,0.04,0.4,0.03,0.18,1.15,-0.019218914761716666,0.25,-0.0020707503837540386,-0.14699841833365734,-0.004122672756251962,0.06715108518009358,0.939424217348737,49.13103122300437,1.062117266071754,-0.29358310133521437
127,0.0,0.38,0.02,0.18,1.15,-0.021788953268883082,0.0,-0.001759547582830645,-0.14609149496047913,-0.006319920771275609,0.06881825921205173,0.6714426309280768,48.86304963658371,1.061467926406434,-0.29358310133521404
128,0.0,0.38,0.03,0.18,1.15,-0.021788953268883082,0.0,-0.001759547582830645,-0.14609149496047913,-0.006319920771275609,0.06881825921205173,0.6714426309280768,48.86304963658371,1.061467926406434,-0.29358310133521404
129,0.02,0.38,0.02,0.18,1.15,-0.021788953268883082,0.0,-0.001759547582830645,-0.14609149496047913,-0.006319920771275609,0.06881825921205173,0.6714426309280768,48.86304963658371,1.061467926406434,-0.29358310133521404
130,0.02,0.38,0.03,0.18,1.15,-0.021788953268883082,0.0,-0.001759547582830645,-0.14609149496047913,-0.006319920771275609,0.06881825921205173,0.6714426309280768,48.86304963658371,1.061467926406434,-0.29358310133521404
131,0.04,0.38,0.02,0.18,1.15,-0.021788953268883082,0.0,-0.001759547582830645,-0.14609149496047913,-0.006319920771275609,0.06881825921205173,0.6714426309280768,48.86304963658371,1.061467926406434,-0.29358310133521404
132,0.04,0.38,0.03,0.18,1.15,-0.021788953268883082,0.0,-0.001759547582830645,-0.14609149496047913,-0.006319920771275609,0.06881825921205173,0.6714426309280768,48.86304963658371,1.061467926406434,-0.29358310133521404
133,0.0,0.36,0.02,0.18,1.15,-0.02435791116385222,0.0,-0.0014483154988114144,-0.145184151215754,-0.008610367173489421,0.06916448812376255,0.40442703685170756,48.59603404250734,1.0607757997166058,-0.2935831013352136
134,0.0,0.36,0.03,0.18,1.15,-0.02435791116385222,0.0,-0.0014483154988114144,-0.145184151215754,-0.008610367173489421,0.06916448812376255,0.40442703685170756,48.59603404250734,1.0607757997166058,-0.2935831013352136
135,0.02,0.36,0.02,0.18,1.15,-0.02435791116385222,0.0,-0.0014483154988114144,-0.145184151215754,-0.008610367173489421,0.06916448812376255,0.40442703685170756,48.59603404250734,1.0607757997166058,-0.2935831013352136
136,0.02,0.36,0.03,0.18,1.15,-0.02435791116385222,0.0,-0.0014483154988114144,-0.145184151215754,-0.008610367173489421,0.06916448812376255,0.40442703685170756,48.59603404250734,1.0607757997166058,-0.2935831013352136
137,0.04,0.36,0.02,0.18,1.15,-0.02435791116385222,0.0,-0.0014483154988114144,-0.145184151215754,-0.008610367173489421,0.06916448812376255,0.40442703685170756,48.59603404250734,1.0607757997166058,-0.2935831013352136
138,0.04,0.36,0.03,0.18,1.15,-0.02435791116385222,0.0,-0.0014483154988114144,-0.145184151215754,-0.008610367173489421,0.06916448812376255,0.40442703685170756,48.59603404250734,1.0607757997166058,-0.2935831013352136
139,0.0,0.34,0.02,0.18,1.15,-0.02692578807577517,0.0,-0.0012298833157778355,-0.14427638708504975,-0.01090154458259117,0.06887061917654638,0.13837750355144607,48.32998450920708,1.0600407743975826,-0.29358310133521426
140,0.0,0.34,0.03,0.18,1.15,-0.02692578807577517,0.0,-0.0012298833157778355,-0.14427638708504975,-0.01090154458259117,0.06887061917654638,0.13837750355144607,48.32998450920708,1.0600407743975826,-0.29358310133521426
141,0.02,0.34,0.02,0.18,1.15,-0.02692578807577517,0.0,-0.0012298833157778355,-0.14427638708504975,-0.01090154458259117,0.06887061917654638,0.13837750355144607,48.32998450920708,1.0600407743975826,-0.29358310133521426
142,0.02,0.34,0.03,0.18,1.15,-0.02692578807577517,0.0,-0.0012298833157778355,-0.14427638708504975,-0.01090154458259117,0.06887061917654638,0.13837750355144607,48.32998450920708,1.0600407743975826,-0.29358310133521426
143,0.04,0.34,0.02,0.18,1.15,-0.02692578807577517,0.0,-0.0012298833157778355,-0.14427638708504975,-0.01090154458259117,0.06887061917654638,0.13837750355144607,48.32998450920708,1.0600407743975826,-0.29358310133521426
144,0.04,0.34,0.03,0.18,1.15,-0.02692578807577517,0.0,-0.0012298833157778355,-0.14427638708504975,-0.01090154458259117,0.06887061917654638,0.13837750355144607,48.32998450920708,1.0600407743975826,-0.29358310133521426
145,0.0,0.4,0.02,0.2,1.0,-0.03534480137396123,0.0,-0.002366755006454946,-0.14638156086209198,0.007269790202173381,0.07759243326996318,2.7870562684871842,50.97866327414282,1.081258722746791,-0.29538323593384386
146,0.0,0.4,0.03,0.2,1.0,-0.03534480137396123,0.0,-0.002366755006454946,-0.14638156086209198,0.007269790202173381,0.07759243326996318,2.7870562684871842,50.97866327414282,1.081258722746791,-0.29538323593384386
147,0.02,0.4,0.02,0.2,1.0,-0.03534480137396123,0.0,-0.002366755006454946,-0.14638156086209198,0.007269790202173381,0.07759243326996318,2.7870562684871842,50.97866327414282,1.081258722746791,-0.29538323593384386
148,0.02,0.4,0.03,0.2,1.0,-0.03534480137396123,0.0,-0.002366755006454946,-0.14638156086209198,0.007269790202173381,0.07759243326996318,2.7870562684871842,50.97866327414282,1.081258722746791,-0.29538323593384386
149,0.04,0.4,0.02,0.2,1.0,-0.03534480137396123,0.0,-0.002366755006454946,-0.14638156086209198,0.007269790202173381,0.07759243326996318,2.7870562684871842,50.97866327414282,1.081258722746791,-0.29538323593384386
150,0.04,0.4,0.03,0.2,1.0,-0.03534480137396123,0.0,-0.002366755006454946,-0.14638156086209198,0.007269790202173381,0.07759243326996318,2.7870562684871842,50.97866327414282,1.081258722746791,-0.29538323593384386
151,0.0,0.4,0.02,0.18,1.1,-0.036208141969175545,0.0,-0.0009118589959818402,-0.14449955674820403,-0.017742033782004896,0.05982502675916865,-1.247291276324404,46.94431572933123,1.0678552813615794,-0.286361837662251
152,0.0,0.4,0.03,0.18,1.1,-0.036208141969175545,0.0,-0.0009118589959818402,-0.14449955674820403,-0.017742033782004896,0.05982502675916865,-1.247291276324404,46.94431572933123,1.0678552813615794,-0.286361837662251
153,0.02,0.4,0.02,0.18,1.1,-0.036208141969175545,0.0,-0.0009118589959818402,-0.14449955674820403,-0.017742033782004896,0.05982502675916865,-1.247291276324404,46.94431572933123,1.0678552813615794,-0.286361837662251
