timestamp,step,selected_symbol,rank,symbol,score,forecast_return,target_exposure,confidence,reason,eligible,is_fresh,is_new_bar,bar_age_minutes
2026-03-02 14:15:06,0,A17U.SI,1,A17U.SI,1.704553150067905,0.0017127690849137304,0.7025046483898123,0.7025046483898123,ok,1,1,1,6075.067540733333
2026-03-02 14:15:06,0,A17U.SI,2,QQQ,nan,-0.0002682048803095592,-0.14148902667223287,0.14148902667223287,low_confidence,0,1,1,6635.055907083334
2026-03-02 14:15:06,0,A17U.SI,3,^SPX,nan,-0.0002032218801116698,-0.13548125340777986,0.13548125340777986,low_confidence,0,1,1,6635.058346583333
2026-03-02 14:15:06,0,A17U.SI,4,^VIX,nan,-0.00014076386803558234,-0.008284401126748667,0.008284401126748667,low_confidence,0,1,1,5180.061506083333
2026-03-02 14:15:06,0,A17U.SI,5,^VVIX,nan,0.00026352782938665197,0.037067181792614284,0.037067181792614284,low_confidence,0,1,1,6635.063839833334
2026-03-02 14:15:08,1,AJBU.SI,1,AJBU.SI,1.9926531389044586,0.004875914934961256,0.9831464534477761,0.9831464534477761,ok,1,1,1,6075.1176613
2026-03-02 14:15:08,1,AJBU.SI,2,A17U.SI,1.8873420535117298,0.0021528713071389868,0.8837579831640197,0.8837579831640197,ok,1,1,1,6070.1154649
2026-03-02 14:15:08,1,AJBU.SI,3,DCRU.SI,1.4636032599071,-0.0025518512754317537,-0.4618802153516993,0.4618802153516993,ok,1,1,1,7215.1183721
2026-03-02 14:15:08,1,AJBU.SI,4,ME8U.SI,1.4258390901314704,-0.0013854945411127123,-0.425000000000009,0.425000000000009,ok,1,1,1,7040.1169559499995
2026-03-02 14:15:08,1,AJBU.SI,5,M44U.SI,1.401153157821824,-0.0020592103961134226,-0.40000000000000024,0.40000000000000024,ok,1,1,1,6075.116213633333
2026-03-02 14:15:11,2,A17U.SI,1,A17U.SI,1.8840507483932343,0.0021528713071389868,0.8837579831640197,0.8837579831640197,ok,1,1,1,6065.156204466666
2026-03-02 14:15:11,2,A17U.SI,2,AJBU.SI,1.7189301445568115,0.0036467022929932815,0.7144632226322976,0.7144632226322976,ok,1,1,1,6070.158317233333
2026-03-02 14:15:11,2,A17U.SI,3,ME8U.SI,1.707405431538267,0.002682747317027087,0.7041859635054547,0.7041859635054547,ok,1,1,1,6075.157589633333
2026-03-02 14:15:11,2,A17U.SI,4,QQQ,nan,-0.00016766903213998106,-0.08734961159520738,0.08734961159520738,low_confidence,0,1,1,6625.153109233333
2026-03-02 14:15:11,2,A17U.SI,5,^SPX,nan,1.1173301130111958e-05,0.007448867420074639,0.007448867420074639,low_confidence,0,1,1,6625.153864983334
2026-03-02 14:15:14,3,AJBU.SI,1,AJBU.SI,1.924499761341615,0.004803292327489356,0.941480846860096,0.941480846860096,ok,1,1,1,6065.2029594666665
2026-03-02 14:15:14,3,AJBU.SI,2,QQQ,nan,8.55641432679985e-05,0.04533657732737065,0.04533657732737065,low_confidence,0,1,1,6620.1950077833335
2026-03-02 14:15:14,3,AJBU.SI,3,^SPX,nan,0.00017850898633661668,0.11900599089107779,0.11900599089107779,low_confidence,0,1,1,6620.196125949999
2026-03-02 14:15:14,3,AJBU.SI,4,^VIX,nan,-0.0017874620504680573,-0.10741556353368278,0.10741556353368278,low_confidence,0,1,1,5165.19770385
2026-03-02 14:15:14,3,AJBU.SI,5,^VVIX,nan,-0.0001775415990515647,-0.02479920023568991,0.02479920023568991,low_confidence,0,1,1,6620.199257116667
2026-03-02 14:15:17,4,QQQ,1,QQQ,nan,1.1382089689697747e-05,0.007588059793131831,0.007588059793131831,low_confidence,0,1,1,6615.241863849999
2026-03-02 14:15:17,4,QQQ,2,^SPX,nan,0.00010321844579435355,0.0688122971962357,0.0688122971962357,low_confidence,0,1,1,6615.244441366666
