timestamp,step,mode,broker,symbol,price,forecast_return,volatility,confidence,target_exposure,realized_exposure,action,executed_qty,fill_price,cash,units,wealth,wealth_ratio,wealth_gain_flag,interval_next_price,interval_simple_return,interval_model_ratio,interval_oracle_exposure,interval_oracle_ratio,interval_regret,interval_optimal_flag,data_points,wf_fast_window,wf_slow_window,wf_fast_weight,wf_vol_window
2026-03-02 11:24:51,0,paper,paper,SPY,686.280029296875,0.0005296292000567171,0.0005637001659684638,0.9395583539465326,0.9395583539465326,0.9397968171258458,BUY,0.0013690597333994299,686.4653675062531,0.06018790697394749,0.0013690597333994299,0.9997462609204801,1.0,1.0,686.280029296875,0.0,1.0,0.0,1.0,0.0,1.0,4520,3,18,0.8,36
2026-03-02 11:25:02,1,paper,paper,SPY,686.280029296875,0.0005296292000567171,0.0005637001659684638,0.9395583539465326,0.9395583539465326,0.9395584535593368,SELL,3.4738395656049026e-07,685.9749087932366,0.06042620365186531,0.0013687123494428694,0.9997461549265124,1.0,1.0,686.280029296875,0.0,1.0,0.0,1.0,0.0,1.0,4520,3,18,0.8,36
2026-03-02 11:30:01,2,paper,paper,SPY,686.280029296875,0.0005296292000567171,0.0005637001659684638,0.9395583539465326,0.9395583539465326,0.9395583540115668,SELL,1.4511207318233799e-10,685.8031554299604,0.060426303170182986,0.0013687122043307962,0.9997461548573121,1.0,1.0,686.280029296875,0.0,1.0,0.0,1.0,0.0,1.0,4520,3,18,0.8,36
2026-03-02 11:35:02,3,paper,paper,SPY,686.280029296875,0.0005296292000567171,0.0005637001659684638,0.9395583539465326,0.9395583539465326,0.9395583540115668,HOLD,0.0,686.280029296875,0.060426303170182986,0.0013687122043307962,0.9997461548573121,1.0,1.0,686.280029296875,0.0,1.0,0.0,1.0,0.0,1.0,4520,3,18,0.8,36
2026-03-02 11:40:02,4,paper,paper,SPY,686.280029296875,0.0005296292000567171,0.0005637001659684638,0.9395583539465326,0.9395583539465326,0.9395583540115668,HOLD,0.0,686.280029296875,0.060426303170182986,0.0013687122043307962,0.9997461548573121,1.0,1.0,686.280029296875,0.0,1.0,0.0,1.0,0.0,1.0,4520,3,18,0.8,36
2026-03-02 11:45:02,5,paper,paper,SPY,686.280029296875,0.0005296292000567171,0.0005637001659684638,0.9395583539465326,0.9395583539465326,0.9395583540115668,HOLD,0.0,686.280029296875,0.060426303170182986,0.0013687122043307962,0.9997461548573121,,,,,,,,,,4520,3,18,0.8,36
