rank,rerisk,hold,cap,derisk,override_scale,min_median_delta_terminal,min_pass_rate_terminal,worst_median_delta_maxdd,worst_fold_maxdd,avg_median_delta_terminal,avg_median_delta_sharpe,full_delta_terminal,full_candidate_terminal,full_candidate_sharpe,full_candidate_maxdd
51,0.02,0.25,0.02,0.28,0.9,-0.0066957548586814575,0.5,-0.01897711405809982,-0.16206246221859044,0.14449849429046446,0.15580846629647466,31.95318629693859,80.14479330259422,1.0613507443325012,-0.35513242295832026
52,0.0,0.25,0.02,0.36,0.7,-0.011129684248115668,0.5,-0.037341914420823796,-0.17949537795140713,0.2702026949624437,0.12050305366849992,67.92982374251807,116.12143074817371,1.01065801156793,-0.43017172962288663
53,0.01,0.25,0.02,0.36,0.7,-0.011129684248115668,0.5,-0.037341914420823796,-0.17949537795140713,0.2702026949624437,0.12050305366849992,67.92982374251807,116.12143074817371,1.01065801156793,-0.43017172962288663
54,0.02,0.25,0.02,0.36,0.7,-0.011129684248115668,0.5,-0.037341914420823796,-0.17949537795140713,0.2702026949624437,0.12050305366849992,67.92982374251807,116.12143074817371,1.01065801156793,-0.43017172962288663
55,0.0,0.2,0.02,0.28,0.9,-0.01343442762425151,0.5,-0.01818430718871694,-0.15989513504875708,0.13728418507875237,0.15182913205055112,30.796506412141675,78.98811341779731,1.0588675939312642,-0.35566602884600007
56,0.01,0.2,0.02,0.28,0.9,-0.01343442762425151,0.5,-0.01818430718871694,-0.15989513504875708,0.13728418507875237,0.15182913205055112,30.796506412141675,78.98811341779731,1.0588675939312642,-0.35566602884600007
57,0.02,0.2,0.02,0.28,0.9,-0.01343442762425151,0.5,-0.01818430718871694,-0.15989513504875708,0.13728418507875237,0.15182913205055112,30.796506412141675,78.98811341779731,1.0588675939312642,-0.35566602884600007
58,0.0,0.2,0.02,0.36,0.7,-0.017842465713731936,0.5,-0.036857438828210576,-0.1773732000589885,0.2625923642927091,0.11570007178064914,66.254195371424,114.44580237707963,1.008353467660431,-0.4306431897142504
59,0.01,0.2,0.02,0.36,0.7,-0.017842465713731936,0.5,-0.036857438828210576,-0.1773732000589885,0.2625923642927091,0.11570007178064914,66.254195371424,114.44580237707963,1.008353467660431,-0.4306431897142504
60,0.02,0.2,0.02,0.36,0.7,-0.017842465713731936,0.5,-0.036857438828210576,-0.1773732000589885,0.2625923642927091,0.11570007178064914,66.254195371424,114.44580237707963,1.008353467660431,-0.4306431897142504
61,0.0,0.4,0.02,0.24,0.9,-0.06747194103966458,0.25,-0.009381661077706493,-0.15513089738623542,0.044262240050542974,0.13735774673897433,10.864976716529007,59.05658372218464,1.077870946819904,-0.3206331832214524
