timestamp,step,selected_symbol,rank,symbol,score,forecast_return,target_exposure,confidence,reason,eligible,is_fresh,is_new_bar,bar_age_minutes
2026-03-02 13:32:46,0,ME8U.SI,1,ME8U.SI,1.7611740721733429,-0.001740168926613333,-0.7588514565438333,0.7588514565438333,ok,1,1,1,262.7307961833333
2026-03-02 13:32:46,0,ME8U.SI,2,QQQ,nan,-7.133984591731843e-05,-0.04755989727821228,0.04755989727821228,low_confidence,0,1,1,3592.7112773666668
2026-03-02 13:32:46,0,ME8U.SI,3,^SPX,nan,-7.757235567044731e-05,-0.05171490378029821,0.05171490378029821,low_confidence,0,1,1,3592.715222916667
2026-03-02 13:32:46,0,ME8U.SI,4,^VIX,nan,0.0016784588437798189,0.15719500295357403,0.15719500295357403,low_confidence,0,1,1,3577.719111316667
2026-03-02 13:32:46,0,ME8U.SI,5,^VVIX,nan,0.0012194882077079824,0.32470592447373575,0.32470592447373575,low_confidence,0,1,1,3592.72254425
2026-03-02 13:32:48,1,A17U.SI,1,A17U.SI,1.4919353621921425,-0.0019262223230384543,-0.4905270167393027,0.4905270167393027,ok,1,1,1,257.7795732166667
2026-03-02 13:32:48,1,A17U.SI,2,DCRU.SI,1.3643343577098208,-0.0015459043214203043,-0.36356797618432984,0.36356797618432984,ok,1,1,1,4177.78289655
2026-03-02 13:32:48,1,A17U.SI,3,QQQ,nan,-0.00011153841406597407,-0.07435894271064938,0.07435894271064938,low_confidence,0,1,1,3587.7761021166666
2026-03-02 13:32:48,1,A17U.SI,4,^SPX,nan,-5.591563399997339e-05,-0.0372770893333156,0.0372770893333156,low_confidence,0,1,1,3587.776886883333
2026-03-02 13:32:48,1,A17U.SI,5,^VIX,nan,0.0011277063551614745,0.11340372014916855,0.11340372014916855,low_confidence,0,1,1,3572.7778638166665
2026-03-02 13:32:53,2,A17U.SI,1,A17U.SI,1.4919353621921425,-0.0019262223230384543,-0.4905270167393027,0.4905270167393027,ok,1,1,1,252.82332063333334
2026-03-02 13:32:53,2,A17U.SI,2,QQQ,nan,-0.00012607574651559542,-0.08405049767706362,0.08405049767706362,low_confidence,0,1,1,3582.8186160333335
2026-03-02 13:32:53,2,A17U.SI,3,^SPX,nan,-4.991259493835785e-05,-0.03327506329223857,0.03327506329223857,low_confidence,0,1,1,3582.819850016667
2026-03-02 13:32:53,2,A17U.SI,4,^VIX,nan,0.0007272234768908401,0.07648051602833468,0.07648051602833468,low_confidence,0,1,1,3567.8214233333333
2026-03-02 13:32:53,2,A17U.SI,5,^VVIX,nan,0.0003386445624903359,0.09196804688786428,0.09196804688786428,low_confidence,0,1,1,3582.8222965833334
2026-03-02 13:32:58,3,AJBU.SI,1,AJBU.SI,1.7163480981110153,-0.0022367763101337327,-0.713612842485496,0.713612842485496,ok,1,1,1,257.9204503166667
2026-03-02 13:32:58,3,AJBU.SI,2,QQQ,nan,-0.00024775539570949913,-0.16517026380633276,0.16517026380633276,low_confidence,0,1,1,3577.8979160666663
2026-03-02 13:32:58,3,AJBU.SI,3,^SPX,nan,-0.00013269472888594185,-0.0884631525906279,0.0884631525906279,low_confidence,0,1,1,3577.9011244666667
2026-03-02 13:32:58,3,AJBU.SI,4,^VIX,nan,0.0009090727228104306,0.0956554126761089,0.0956554126761089,low_confidence,0,1,1,3562.9051985333335
2026-03-02 13:32:58,3,AJBU.SI,5,^VVIX,nan,0.0005637185369318013,0.15551492224515032,0.15551492224515032,low_confidence,0,1,1,3577.9084134833333
2026-03-02 13:33:01,4,AJBU.SI,1,AJBU.SI,1.4932887003023319,-0.0015426327005518185,-0.4921558321967577,0.4921558321967577,ok,1,1,1,252.99398283333332
2026-03-02 13:33:01,4,AJBU.SI,2,DCRU.SI,1.364334357709824,-0.0015459043214203175,-0.36356797618433295,0.36356797618433295,ok,1,1,1,4162.9949406333335
2026-03-02 13:33:01,4,AJBU.SI,3,QQQ,nan,-0.00022761963141029376,-0.15174642094019583,0.15174642094019583,low_confidence,0,1,1,3572.9874691333334
2026-03-02 13:33:01,4,AJBU.SI,4,^SPX,nan,-6.517395373650296e-05,-0.04344930249100197,0.04344930249100197,low_confidence,0,1,1,3572.988402616667
2026-03-02 13:33:01,4,AJBU.SI,5,^VIX,nan,0.0025582100641097965,0.26845452340704784,0.26845452340704784,low_confidence,0,1,1,3557.9895671
2026-03-02 13:33:06,5,DCRU.SI,1,DCRU.SI,1.364334357709824,-0.0015459043214203175,-0.36356797618433295,0.36356797618433295,ok,1,1,1,4158.083225566666
2026-03-02 13:33:06,5,DCRU.SI,2,^VIX,1.026974309712919,0.0035186984242637307,0.37515900166088567,0.37515900166088567,ok,1,1,1,3553.0497533333332
2026-03-02 13:33:06,5,DCRU.SI,3,QQQ,nan,-0.00010023815178256781,-0.06682543452171187,0.06682543452171187,low_confidence,0,1,1,3568.0322477333334
2026-03-02 13:33:06,5,DCRU.SI,4,^SPX,nan,-2.1351684584926276e-05,-0.01423445638995085,0.01423445638995085,low_confidence,0,1,1,3568.047356416667
2026-03-02 13:33:06,5,DCRU.SI,5,^VVIX,nan,0.00032361816945534035,0.11684342805156592,0.11684342805156592,low_confidence,0,1,1,3568.058706433333
2026-03-02 13:33:10,6,AJBU.SI,1,AJBU.SI,1.493288700302328,-0.0015426327005518068,-0.49215583219675385,0.49215583219675385,ok,1,1,1,243.14524135000002
2026-03-02 13:33:10,6,AJBU.SI,2,DCRU.SI,1.3637994093626378,0.0016532587881856343,0.3629814810090963,0.3629814810090963,ok,1,1,1,4153.1498259499995
2026-03-02 13:33:10,6,AJBU.SI,3,QQQ,nan,-8.369898117049112e-05,-0.05579932078032741,0.05579932078032741,low_confidence,0,1,1,3563.124353083333
2026-03-02 13:33:10,6,AJBU.SI,4,^SPX,nan,-1.4880027161410677e-05,-0.009920018107607117,0.009920018107607117,low_confidence,0,1,1,3563.1252572166663
2026-03-02 13:33:10,6,AJBU.SI,5,^VIX,nan,0.0018609364792059205,0.19914945609330867,0.19914945609330867,low_confidence,0,1,1,3548.1289397
