rank,stress_cap,derisk_cap,panic_cap,overall_scale,risk_on_scale,derisk_scale,panic_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio
289,0.16,0.38,0.06,1.0,1.02,1.0,0.8,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
290,0.16,0.38,0.06,1.0,1.02,1.0,0.83,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
291,0.16,0.38,0.06,1.0,1.02,1.0,0.85,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
292,0.16,0.38,0.06,1.0,1.02,1.0,0.87,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
293,0.16,0.38,0.07,1.0,1.02,1.0,0.8,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
294,0.16,0.38,0.07,1.0,1.02,1.0,0.83,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
295,0.16,0.38,0.07,1.0,1.02,1.0,0.85,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
296,0.16,0.38,0.07,1.0,1.02,1.0,0.87,1.6545775712027853,1.0,26.608498970766526,1.0331806229889429,-0.10964582358792974,-0.2519472474187393,-0.2666213105735221,0.11035417641207027,0.014052752581260708,0.0043786894264779,0.0043786894264779,99.79884546186379
297,0.16,0.38,0.06,0.98,0.98,1.01,0.8,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
298,0.16,0.38,0.06,0.98,0.98,1.01,0.83,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
299,0.16,0.38,0.06,0.98,0.98,1.01,0.85,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
300,0.16,0.38,0.06,0.98,0.98,1.01,0.87,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
301,0.16,0.38,0.07,0.98,0.98,1.01,0.8,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
302,0.16,0.38,0.07,0.98,0.98,1.01,0.83,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
303,0.16,0.38,0.07,0.98,0.98,1.01,0.85,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
304,0.16,0.38,0.07,0.98,0.98,1.01,0.87,1.6573445911584863,1.0,26.587793835616544,1.042973463772224,-0.1096202073000675,-0.2523428212178327,-0.26681314124246835,0.1103797926999325,0.013657178782167323,0.004186858757531664,0.004186858757531664,99.64949144485614
305,0.15,0.38,0.06,1.0,1.06,1.01,0.8,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
306,0.15,0.38,0.06,1.0,1.06,1.01,0.83,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
307,0.15,0.38,0.06,1.0,1.06,1.01,0.85,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
308,0.15,0.38,0.06,1.0,1.06,1.01,0.87,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
309,0.15,0.38,0.07,1.0,1.06,1.01,0.8,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
310,0.15,0.38,0.07,1.0,1.06,1.01,0.83,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
311,0.15,0.38,0.07,1.0,1.06,1.01,0.85,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
312,0.15,0.38,0.07,1.0,1.06,1.01,0.87,1.6495472071627308,1.0,26.57202355917216,1.030177593182914,-0.10325810921746159,-0.23730998512322465,-0.2675843076856803,0.11674189078253841,0.02869001487677536,0.003415692314319707,0.003415692314319707,99.3033701751493
313,0.15,0.38,0.06,1.0,1.0,1.0,0.8,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
314,0.15,0.38,0.06,1.0,1.0,1.0,0.83,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
315,0.15,0.38,0.06,1.0,1.0,1.0,0.85,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
316,0.15,0.38,0.06,1.0,1.0,1.0,0.87,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
317,0.15,0.38,0.07,1.0,1.0,1.0,0.8,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
318,0.15,0.38,0.07,1.0,1.0,1.0,0.83,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
319,0.15,0.38,0.07,1.0,1.0,1.0,0.85,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
320,0.15,0.38,0.07,1.0,1.0,1.0,0.87,1.652428399001896,1.0,26.561869826809932,1.0403202428669254,-0.10323214325506092,-0.23771539038728207,-0.2659624560719238,0.11676785674493909,0.028284609612717948,0.005037543928076205,0.005037543928076205,99.87074950017323
321,0.16,0.38,0.06,0.99,1.04,1.01,0.8,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
322,0.16,0.38,0.06,0.99,1.04,1.01,0.83,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
323,0.16,0.38,0.06,0.99,1.04,1.01,0.85,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
324,0.16,0.38,0.06,0.99,1.04,1.01,0.87,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
325,0.16,0.38,0.07,0.99,1.04,1.01,0.8,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
326,0.16,0.38,0.07,0.99,1.04,1.01,0.83,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
327,0.16,0.38,0.07,0.99,1.04,1.01,0.85,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
328,0.16,0.38,0.07,0.99,1.04,1.01,0.87,1.6535716231547157,1.0,26.555374828946167,1.0314473792353946,-0.10964994970140995,-0.2518835947218714,-0.2666794926378021,0.11035005029859005,0.01411640527812863,0.004320507362197912,0.004320507362197912,99.57786617290839
329,0.16,0.38,0.06,0.99,0.98,1.0,0.8,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
330,0.16,0.38,0.06,0.99,0.98,1.0,0.83,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
331,0.16,0.38,0.06,0.99,0.98,1.0,0.85,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
332,0.16,0.38,0.06,0.99,0.98,1.0,0.87,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
333,0.16,0.38,0.07,0.99,0.98,1.0,0.8,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
334,0.16,0.38,0.07,0.99,0.98,1.0,0.83,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
335,0.16,0.38,0.07,0.99,0.98,1.0,0.85,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
336,0.16,0.38,0.07,0.99,0.98,1.0,0.87,1.6564155379719132,1.0,26.543769932274863,1.0412621052062803,-0.1096244193742466,-0.2522777302914432,-0.2668567086236332,0.1103755806257534,0.013722269708556833,0.00414329137636682,0.00414329137636682,99.46825046737501
337,0.15,0.38,0.06,1.01,1.06,1.0,0.8,1.648471961388871,1.0,26.516679308398018,1.0282304519272523,-0.10326269653748532,-0.2372384369510676,-0.2675843076856803,0.11673730346251468,0.028761563048932404,0.003415692314319707,0.003415692314319707,99.09654096587013
338,0.15,0.38,0.06,1.01,1.06,1.0,0.83,1.648471961388871,1.0,26.516679308398018,1.0282304519272523,-0.10326269653748532,-0.2372384369510676,-0.2675843076856803,0.11673730346251468,0.028761563048932404,0.003415692314319707,0.003415692314319707,99.09654096587013
339,0.15,0.38,0.06,1.01,1.06,1.0,0.85,1.648471961388871,1.0,26.516679308398018,1.0282304519272523,-0.10326269653748532,-0.2372384369510676,-0.2675843076856803,0.11673730346251468,0.028761563048932404,0.003415692314319707,0.003415692314319707,99.09654096587013
340,0.15,0.38,0.06,1.01,1.06,1.0,0.87,1.648471961388871,1.0,26.516679308398018,1.0282304519272523,-0.10326269653748532,-0.2372384369510676,-0.2675843076856803,0.11673730346251468,0.028761563048932404,0.003415692314319707,0.003415692314319707,99.09654096587013
341,0.15,0.38,0.07,1.01,1.06,1.0,0.8,1.648471961388871,1.0,26.516679308398018,1.0282304519272523,-0.10326269653748532,-0.2372384369510676,-0.2675843076856803,0.11673730346251468,0.028761563048932404,0.003415692314319707,0.003415692314319707,99.09654096587013
342,0.15,0.38,0.07,1.01,1.06,1.0,0.83,1.648471961388871,1.0,26.516679308398018,1.0282304519272523,-0.10326269653748532,-0.2372384369510676,-0.2675843076856803,0.11673730346251468,0.028761563048932404,0.003415692314319707,0.003415692314319707,99.09654096587013
